case_id,snap_benefits,general_health,height_in,income_130_pov,statistical_weight,income_185_pov,meal_preparer,grocery_shopper,secondary_eating_duration,primary_eating_duration,secondary_drinking_day_prior,weight_lb,secondary_eating_day_prior,bmi,prepare_meat_last_week,drink_soda,exercise_frequency_last_week,fast_food_frequency_last_week,prepare_milk_last_week,fast_food_yesterday,drink_diet_soda,eating_duration_24,activity_list,year
20150605152186,0.0,5.0,72.0,1.0,2383333.169948,2.0,2.0,1.0,0,125,0.0,152.0,0.0,20.6,1.0,,0,6,0.0,0,,,,2015
20150605152191,0.0,2.0,65.0,,4786474.075675,1.0,1.0,1.0,45,30,1.0,130.0,1.0,21.6,1.0,0.0,4,4,0.0,0,,45.0,"8,12",2015
20150605152196,0.0,4.0,63.0,,14254720.175323999,1.0,1.0,2.0,10,90,1.0,135.0,1.0,23.9,0.0,0.0,7,0,0.0,3,,10.0,18,2015
20150605152201,0.0,3.0,63.0,,11339986.605456,1.0,3.0,3.0,10,30,1.0,130.0,1.0,23.0,,0.0,2,0,,3,,10.0,6,2015
20150605152206,0.0,3.0,62.0,,12517669.491662,,1.0,1.0,0,50,0.0,140.0,0.0,25.6,1.0,,7,0,0.0,3,,,,2015
20150605152208,0.0,3.0,66.0,1.0,2765027.264229,2.0,1.0,1.0,22,15,1.0,146.0,1.0,23.6,1.0,0.0,0,0,0.0,3,,22.0,"2,7",2015
20150605152214,0.0,5.0,70.0,,2374846.304695,1.0,3.0,3.0,0,110,0.0,172.0,0.0,24.7,,,5,2,,0,,,,2015
20150605152219,1.0,3.0,67.0,2.0,6658330.899548001,2.0,1.0,1.0,0,60,0.0,150.0,0.0,23.5,1.0,,1,0,0.0,3,,,,2015
20150605152224,0.0,4.0,68.0,,5375394.576863,1.0,2.0,1.0,52,40,1.0,209.0,1.0,31.8,1.0,0.0,4,2,0.0,0,,52.0,"6,11,12",2015
20150605152226,1.0,3.0,65.0,2.0,1082321.823668,2.0,1.0,1.0,0,80,1.0,150.0,0.0,25.0,1.0,1.0,4,2,0.0,1,0.0,,,2015
20150605152227,0.0,3.0,65.0,,19511317.334184,2.0,3.0,3.0,60,0,0.0,120.0,1.0,20.0,,,0,0,,3,,60.0,"5,7",2015
20150605152229,0.0,3.0,69.0,,4959580.9607,1.0,1.0,1.0,20,30,0.0,170.0,1.0,25.1,1.0,,3,6,0.0,1,,20.0,8,2015
20150605152231,0.0,3.0,72.0,,2167549.0743939998,1.0,1.0,1.0,0,50,1.0,201.0,0.0,27.3,1.0,1.0,4,1,0.0,0,1.0,,,2015
20150605152234,0.0,5.0,61.0,,5309906.932933,1.0,2.0,2.0,0,150,0.0,140.0,0.0,26.4,0.0,,5,0,0.0,3,,,,2015
20150605152237,0.0,3.0,70.0,,15100997.308424,1.0,3.0,2.0,20,0,1.0,240.0,1.0,34.4,,1.0,14,0,,3,1.0,20.0,7,2015
20150605152242,0.0,5.0,63.0,1.0,23067149.373767998,2.0,1.0,2.0,5,155,0.0,120.0,1.0,21.3,1.0,,7,3,0.0,1,,5.0,17,2015
20150605152246,0.0,3.0,73.0,,5388736.947116001,1.0,1.0,1.0,120,30,1.0,240.0,1.0,31.7,1.0,1.0,7,2,0.0,1,1.0,120.0,17,2015
20150605152250,0.0,5.0,67.0,2.0,6221312.917905,2.0,1.0,1.0,0,95,0.0,169.0,0.0,26.5,1.0,,2,0,0.0,3,,,,2015
20150605152253,0.0,5.0,68.0,,15996098.996253,1.0,3.0,3.0,0,47,0.0,245.0,0.0,37.2,,,3,1,,0,,,,2015
20150605152259,0.0,4.0,63.0,,11675975.433405,1.0,3.0,3.0,15,30,0.0,137.0,1.0,24.3,,,2,1,,1,,15.0,3,2015
20150605152261,0.0,2.0,62.0,,6705315.814377,2.0,1.0,1.0,0,85,1.0,98.0,0.0,17.9,1.0,0.0,7,0,0.0,3,,,,2015
20150605152270,0.0,4.0,72.0,1.0,3873888.9168629996,2.0,1.0,1.0,0,35,1.0,180.0,0.0,24.4,1.0,0.0,0,0,0.0,3,,,,2015
20150605152271,0.0,4.0,62.0,1.0,2942465.979714,2.0,1.0,1.0,0,135,0.0,164.0,0.0,30.0,1.0,,1,1,0.0,1,,,,2015
20150605152273,0.0,3.0,66.0,1.0,3644624.0073559997,2.0,1.0,1.0,0,130,1.0,133.0,0.0,21.5,0.0,0.0,2,0,0.0,3,,,,2015
20150605152276,0.0,3.0,62.0,1.0,4769666.564528,2.0,1.0,1.0,0,35,1.0,155.0,0.0,28.3,1.0,1.0,0,1,0.0,1,0.0,,,2015
20150605152279,0.0,4.0,71.0,,7390693.9543820005,1.0,2.0,1.0,20,35,1.0,185.0,1.0,25.8,1.0,0.0,4,2,0.0,0,,20.0,23,2015
20150605152283,0.0,4.0,64.0,,16273469.694614,,1.0,1.0,0,30,0.0,120.0,0.0,20.6,0.0,,0,0,0.0,3,,,,2015
20150605152284,0.0,4.0,69.0,,5807642.947091999,1.0,2.0,1.0,10,110,1.0,186.0,1.0,27.5,1.0,0.0,3,2,0.0,1,,10.0,15,2015
20150605152285,0.0,5.0,69.0,,3185535.62175,1.0,2.0,3.0,5,70,0.0,190.0,1.0,28.1,1.0,,3,2,0.0,0,,5.0,14,2015
20150605152286,0.0,5.0,65.0,,3138157.553458,,1.0,1.0,30,30,0.0,182.0,1.0,30.3,1.0,,4,0,0.0,3,,30.0,3,2015
20150605152287,0.0,4.0,65.0,,10792915.428467,2.0,3.0,3.0,0,130,0.0,200.0,0.0,33.3,,,0,0,,3,,,,2015
20150605152303,0.0,4.0,69.0,,7849281.253177,1.0,3.0,1.0,2,30,1.0,210.0,1.0,31.0,,0.0,5,0,,3,,2.0,9,2015
20150605152308,0.0,5.0,70.0,,7368633.586867999,1.0,1.0,2.0,15,30,1.0,175.0,1.0,25.1,1.0,0.0,0,1,0.0,0,,15.0,17,2015
20150605152309,0.0,4.0,68.0,,5787406.403756,1.0,1.0,1.0,277,40,1.0,140.0,1.0,21.3,1.0,0.0,2,3,0.0,0,,277.0,"5,9",2015
20150605152314,0.0,5.0,67.0,,2209746.442902,1.0,3.0,3.0,3,10,1.0,192.0,1.0,30.1,,0.0,7,2,,1,,3.0,11,2015
20150605152318,0.0,5.0,65.0,2.0,12712105.538464999,2.0,3.0,3.0,0,40,0.0,150.0,0.0,25.0,,,5,3,,1,,,,2015
20150605152320,0.0,3.0,68.0,,1554454.752627,1.0,1.0,1.0,75,0,1.0,170.0,1.0,25.8,1.0,0.0,0,3,0.0,1,,75.0,"20,25",2015
20150605152324,0.0,1.0,75.0,,2533592.470645,,3.0,3.0,0,0,0.0,175.0,0.0,21.9,,,0,0,,3,,,,2015
20150605152325,0.0,3.0,73.0,,3397794.8068540003,1.0,1.0,1.0,35,0,1.0,210.0,1.0,27.7,1.0,0.0,6,1,0.0,0,,35.0,"4,11",2015
20150605152328,1.0,4.0,68.0,2.0,14671294.436611999,2.0,1.0,1.0,5,60,0.0,250.0,1.0,38.0,1.0,,5,2,0.0,0,,5.0,8,2015
20150605152333,0.0,5.0,69.0,,4043650.007221,1.0,3.0,3.0,15,75,0.0,170.0,1.0,25.1,,,4,1,,0,,15.0,10,2015
20150605152337,,,,,10937067.210946001,,,3.0,0,60,0.0,,0.0,,,,0,0,,3,,,,2015
20150605152339,0.0,4.0,61.0,,3549166.120155,1.0,1.0,3.0,0,120,0.0,115.0,0.0,21.7,1.0,,0,0,0.0,3,,,,2015
20150605152344,0.0,4.0,69.0,,3700035.699147,,3.0,2.0,60,50,1.0,170.0,1.0,25.1,,0.0,5,0,,3,,60.0,6,2015
20150605152348,0.0,3.0,60.0,,13940246.342820998,,1.0,1.0,0,195,0.0,,0.0,,1.0,,0,1,0.0,0,,,,2015
20150605152351,0.0,3.0,76.0,,5049981.964541,1.0,1.0,1.0,0,10,0.0,260.0,0.0,31.6,0.0,,0,0,0.0,3,,,,2015
20150605152354,0.0,3.0,62.0,,10519822.857117,1.0,3.0,3.0,30,0,0.0,150.0,1.0,27.4,,,0,7,,1,,30.0,"4,5,6",2015
20150605152356,0.0,4.0,68.0,1.0,15782134.931179998,2.0,3.0,1.0,30,0,1.0,180.0,1.0,27.4,,0.0,2,0,,3,,30.0,4,2015
20150605152357,0.0,3.0,64.0,1.0,8202295.583594999,2.0,1.0,1.0,0,30,0.0,140.0,0.0,24.0,1.0,,2,0,0.0,3,,,,2015
20150605152359,0.0,4.0,67.0,,6462348.598352,1.0,3.0,3.0,50,30,0.0,140.0,1.0,21.9,,,5,3,,0,,50.0,"9,12",2015
20150605152362,0.0,1.0,60.0,,15780920.827785999,1.0,2.0,3.0,10,30,1.0,240.0,1.0,46.9,1.0,1.0,0,0,0.0,3,0.0,10.0,4,2015
20150605152364,0.0,5.0,64.0,,3103437.0127,1.0,1.0,1.0,0,45,0.0,145.0,0.0,24.9,1.0,,3,1,0.0,0,,,,2015
20150605152370,0.0,4.0,64.0,1.0,2810382.187471,2.0,1.0,1.0,0,50,1.0,160.0,0.0,27.5,1.0,0.0,0,3,0.0,0,,,,2015
20150605152372,0.0,3.0,66.0,,14221954.797803,1.0,2.0,2.0,0,75,1.0,230.0,0.0,37.1,1.0,1.0,6,0,0.0,3,1.0,,,2015
20150605152378,0.0,4.0,62.0,,30895337.960681,1.0,3.0,3.0,188,40,0.0,115.0,1.0,21.0,,,6,1,,1,,188.0,5,2015
20150605152379,0.0,2.0,62.0,,13300996.745367,1.0,1.0,2.0,0,150,0.0,,0.0,,1.0,,0,0,0.0,3,,,,2015
20150605152389,0.0,3.0,65.0,,4321210.463284,1.0,3.0,1.0,0,84,1.0,282.0,0.0,46.9,,1.0,0,0,,3,1.0,,,2015
20150605152390,0.0,3.0,74.0,,2839651.129356,1.0,1.0,1.0,0,45,0.0,226.0,0.0,29.0,1.0,,0,6,0.0,1,,,,2015
20150605152397,0.0,3.0,,,11195961.213466,2.0,3.0,3.0,3,105,0.0,155.0,1.0,,,,7,2,,0,,3.0,5,2015
20150605152399,0.0,2.0,70.0,,6912547.741141001,1.0,1.0,1.0,150,180,1.0,211.0,1.0,30.3,1.0,1.0,2,4,0.0,1,1.0,150.0,8,2015
20150605152401,0.0,2.0,71.0,,12696978.052222,1.0,3.0,3.0,0,60,1.0,170.0,0.0,23.7,,0.0,0,2,,0,,,,2015
20150605152412,0.0,4.0,60.0,,19024461.346192002,1.0,1.0,1.0,0,30,1.0,103.0,0.0,20.1,1.0,0.0,2,0,0.0,3,,,,2015
20150605152413,0.0,5.0,64.0,,29737425.835376002,2.0,3.0,3.0,10,10,0.0,145.0,1.0,24.9,,,6,0,,3,,10.0,5,2015
20150605152428,0.0,3.0,70.0,,11968045.327078,1.0,3.0,3.0,15,30,0.0,230.0,1.0,33.0,,,0,5,,1,,15.0,9,2015
20150605152432,0.0,2.0,63.0,1.0,3486963.147483,2.0,1.0,1.0,30,45,0.0,140.0,1.0,24.8,1.0,,0,0,0.0,3,,30.0,5,2015
20150605152433,0.0,1.0,77.0,2.0,7920220.628578999,2.0,1.0,1.0,0,15,1.0,300.0,0.0,35.6,1.0,1.0,3,1,0.0,1,1.0,,,2015
20150605152434,0.0,4.0,69.0,,2704941.708531,1.0,3.0,3.0,91,60,1.0,170.0,1.0,25.1,,0.0,5,2,,1,,91.0,"11,38",2015
20150605152435,0.0,4.0,69.0,,15390784.724584,1.0,2.0,2.0,0,270,1.0,140.0,0.0,20.7,1.0,0.0,5,2,0.0,0,,,,2015
20150605152437,0.0,2.0,70.0,,24651570.046645,1.0,3.0,3.0,0,140,1.0,178.0,0.0,25.5,,1.0,0,1,,1,0.0,,,2015
20150605152438,0.0,3.0,75.0,1.0,4412025.681522001,2.0,3.0,3.0,0,0,0.0,300.0,0.0,37.5,,,0,0,,0,,,,2015
20150605152441,0.0,3.0,68.0,,3842151.710267,1.0,1.0,1.0,20,110,1.0,140.0,1.0,21.3,1.0,1.0,0,0,0.0,3,1.0,20.0,11,2015
20150605152442,0.0,5.0,71.0,,5541953.939123999,1.0,3.0,3.0,0,75,1.0,170.0,0.0,23.7,,1.0,5,3,,0,0.0,,,2015
20150605152445,0.0,3.0,68.0,,7246221.5963,1.0,1.0,1.0,0,275,1.0,158.0,0.0,24.0,1.0,0.0,3,2,0.0,0,,,,2015
20150605152452,0.0,4.0,61.0,,13682100.220827,1.0,1.0,2.0,0,135,1.0,145.0,0.0,27.4,1.0,0.0,2,2,0.0,1,,,,2015
20150605152458,0.0,4.0,67.0,,15948945.051032001,1.0,2.0,2.0,25,40,1.0,164.0,1.0,25.7,1.0,0.0,3,1,0.0,0,,25.0,"6,12",2015
20150605152459,1.0,1.0,65.0,2.0,6410767.331015,2.0,1.0,2.0,0,0,1.0,123.0,0.0,20.5,1.0,0.0,0,0,0.0,3,,,,2015
20150605152461,0.0,4.0,66.0,,4579068.625686,2.0,1.0,1.0,15,70,1.0,210.0,1.0,33.9,1.0,1.0,5,0,0.0,3,0.0,15.0,"6,16",2015
20150605152464,0.0,4.0,65.0,,6741291.562032,1.0,1.0,1.0,0,100,0.0,150.0,0.0,25.0,1.0,,7,2,0.0,0,,,,2015
20150605152465,0.0,3.0,59.0,1.0,7022148.572167999,1.0,1.0,1.0,0,1,1.0,170.0,0.0,34.3,1.0,0.0,0,3,0.0,1,,,,2015
20150605152467,0.0,4.0,69.0,,11317355.473641,1.0,3.0,3.0,15,110,1.0,180.0,1.0,26.6,,1.0,5,5,,0,1.0,15.0,"12,19,28",2015
20150605152471,0.0,3.0,66.0,,4625398.850464,1.0,1.0,1.0,5,80,1.0,165.0,1.0,26.6,0.0,0.0,5,0,0.0,3,,5.0,8,2015
20150605152477,0.0,2.0,67.0,,4166173.2038980005,1.0,2.0,1.0,5,30,1.0,,1.0,,1.0,1.0,2,0,0.0,3,1.0,5.0,12,2015
20150605152479,0.0,4.0,77.0,,13201693.048194999,1.0,3.0,3.0,30,120,1.0,184.0,1.0,21.8,,0.0,0,0,,3,,30.0,11,2015
20150605152486,1.0,2.0,72.0,,22999846.501359,1.0,1.0,1.0,0,95,0.0,300.0,0.0,40.7,1.0,,7,0,0.0,3,,,,2015
20150605152487,0.0,3.0,66.0,,17293270.343948003,1.0,3.0,3.0,0,30,1.0,255.0,0.0,41.2,,0.0,0,4,,1,,,,2015
20150605152490,0.0,5.0,70.0,,9913690.720869001,1.0,1.0,1.0,2,45,1.0,155.0,1.0,22.2,1.0,1.0,4,0,0.0,3,1.0,2.0,14,2015
20150605152499,0.0,3.0,69.0,,2045308.8620459998,1.0,1.0,1.0,10,100,1.0,185.0,1.0,27.3,1.0,0.0,4,4,0.0,1,,10.0,16,2015
20150605152503,1.0,3.0,66.0,2.0,3607679.2014309997,2.0,3.0,1.0,0,60,1.0,185.0,0.0,29.9,,0.0,3,0,,3,,,,2015
20150605152504,0.0,5.0,69.0,,12599600.327807,1.0,3.0,3.0,40,120,1.0,155.0,1.0,22.9,,1.0,10,1,,0,0.0,40.0,"4,6",2015
20150605152509,0.0,4.0,69.0,,2267066.632263,1.0,1.0,1.0,0,135,0.0,107.0,0.0,15.8,1.0,,0,0,1.0,3,,,,2015
20150605152515,0.0,4.0,64.0,1.0,15938905.539762,1.0,3.0,3.0,15,30,1.0,130.0,1.0,22.3,,1.0,3,2,,1,0.0,15.0,4,2015
20150605152519,0.0,,,2.0,6174921.089287001,2.0,1.0,1.0,0,60,1.0,,0.0,,0.0,1.0,3,1,0.0,1,0.0,,,2015
20150605152520,0.0,4.0,62.0,,50668940.372851,1.0,2.0,2.0,16,20,1.0,151.0,1.0,27.6,0.0,0.0,4,3,0.0,0,,16.0,"8,10,26",2015
20150605152525,0.0,1.0,65.0,,21498968.614659,1.0,3.0,3.0,0,110,1.0,140.0,0.0,23.3,,0.0,0,0,,3,,,,2015
20150605152530,1.0,2.0,64.0,,9684337.772636,,1.0,2.0,40,70,1.0,161.0,1.0,27.6,1.0,0.0,0,4,0.0,0,,40.0,11,2015
20150605152531,0.0,4.0,66.0,,6385617.580072,1.0,3.0,3.0,0,25,1.0,212.0,0.0,34.2,,0.0,6,2,,0,,,,2015
20150606150015,1.0,2.0,67.0,2.0,6908512.539802001,2.0,1.0,1.0,10,40,1.0,232.0,1.0,36.3,1.0,0.0,4,0,0.0,3,,10.0,5,2015
20150606150055,1.0,2.0,63.0,2.0,11853377.293438,2.0,3.0,1.0,0,45,1.0,,0.0,,,1.0,2,1,,0,0.0,,,2015
20150606150056,0.0,3.0,64.0,,2914534.045213,2.0,1.0,1.0,0,30,0.0,137.0,0.0,23.5,1.0,,0,0,0.0,3,,,,2015
20150606150085,0.0,3.0,64.0,2.0,7881968.302658,2.0,1.0,1.0,0,60,1.0,170.0,0.0,29.2,1.0,0.0,7,1,0.0,0,,,,2015
20150606150101,0.0,2.0,70.0,2.0,3540566.90034,2.0,1.0,1.0,0,15,0.0,340.0,0.0,48.8,1.0,,0,1,0.0,0,,,,2015
20150606150113,0.0,3.0,63.0,,17181977.905608,1.0,1.0,1.0,10,45,1.0,240.0,1.0,42.5,1.0,0.0,0,1,0.0,0,,10.0,7,2015
20150606150150,1.0,3.0,69.0,,8357916.627671001,2.0,1.0,1.0,30,0,1.0,215.0,1.0,31.7,1.0,0.0,5,3,0.0,1,,30.0,"11,15",2015
20150606150503,0.0,2.0,62.0,2.0,7619979.360060001,2.0,1.0,1.0,30,10,1.0,111.0,1.0,20.3,1.0,1.0,0,2,0.0,0,0.0,30.0,15,2015
20150606150519,0.0,4.0,63.0,2.0,3910872.521011,2.0,1.0,1.0,5,125,1.0,148.0,1.0,26.2,0.0,0.0,0,0,0.0,3,,5.0,21,2015
20150606150521,0.0,1.0,58.0,,3131396.3270759997,2.0,1.0,1.0,0,90,1.0,98.0,0.0,20.5,1.0,1.0,0,1,0.0,0,0.0,,,2015
20150606150524,0.0,5.0,74.0,,6514078.30519,1.0,3.0,3.0,20,0,0.0,190.0,1.0,24.4,,,5,0,,3,,20.0,3,2015
20150606150537,0.0,3.0,74.0,,2911524.172632,1.0,1.0,1.0,15,105,1.0,265.0,1.0,34.0,1.0,0.0,4,3,0.0,0,,15.0,20,2015
20150606150552,0.0,5.0,63.0,,10817390.402459,1.0,1.0,3.0,60,150,0.0,130.0,1.0,23.0,0.0,,2,2,,0,,60.0,13,2015
20150606150560,0.0,5.0,66.0,,1113896.333072,,1.0,3.0,25,105,1.0,124.0,1.0,20.0,1.0,0.0,7,0,0.0,3,,25.0,"4,12",2015
20150606150584,0.0,3.0,74.0,2.0,9444827.137366999,2.0,3.0,3.0,10,80,1.0,195.0,1.0,25.0,,1.0,6,2,,0,0.0,10.0,7,2015
20150606150613,0.0,4.0,62.0,,12221106.233363,1.0,1.0,2.0,0,120,0.0,186.0,0.0,34.0,1.0,,1,3,0.0,1,,,,2015
20150606150620,0.0,5.0,62.0,,1527391.737336,1.0,1.0,1.0,65,60,1.0,138.0,1.0,25.2,1.0,0.0,7,1,0.0,0,,65.0,"2,8",2015
20150606150623,0.0,5.0,70.0,,11423991.491264,1.0,1.0,1.0,5,20,1.0,205.0,1.0,29.4,1.0,1.0,6,0,0.0,3,1.0,5.0,4,2015
20150606150626,0.0,4.0,62.0,,5142288.754672,1.0,1.0,1.0,5,178,1.0,130.0,1.0,23.8,0.0,0.0,7,3,0.0,1,,5.0,33,2015
20150606150638,0.0,4.0,74.0,,3078006.638254,1.0,1.0,1.0,15,120,0.0,270.0,1.0,34.7,1.0,,7,2,0.0,0,,15.0,15,2015
20150606150645,0.0,2.0,73.0,,3421205.109991,1.0,1.0,1.0,10,20,1.0,240.0,1.0,31.7,1.0,0.0,3,5,0.0,1,,10.0,11,2015
20150606150646,0.0,3.0,66.0,,2791804.727696,1.0,3.0,1.0,50,20,0.0,200.0,1.0,32.3,,,9,4,,0,,50.0,"14,23",2015
20150606150647,0.0,5.0,63.0,2.0,14125183.680375,2.0,3.0,1.0,120,30,1.0,135.0,1.0,23.9,,1.0,0,2,,0,0.0,120.0,2,2015
20150606150649,0.0,5.0,64.0,,19554503.158266,1.0,1.0,1.0,5,35,1.0,,1.0,,1.0,1.0,0,0,0.0,3,1.0,5.0,15,2015
20150606150694,0.0,5.0,66.0,,5418023.69098,1.0,1.0,1.0,0,165,1.0,142.0,0.0,22.9,1.0,1.0,7,2,0.0,0,1.0,,,2015
20150606150708,0.0,4.0,69.0,2.0,5681835.937801001,2.0,1.0,1.0,0,15,0.0,226.0,0.0,33.4,1.0,,5,0,0.0,3,,,,2015
20150606150732,0.0,3.0,63.0,,5550884.4089089995,1.0,1.0,1.0,0,75,0.0,,0.0,,1.0,,4,2,0.0,0,,,,2015
20150606150735,0.0,4.0,70.0,,4272004.482407,1.0,3.0,3.0,15,90,1.0,180.0,1.0,25.8,,1.0,0,0,,3,1.0,15.0,7,2015
20150606150739,0.0,4.0,75.0,1.0,3082636.052027,1.0,3.0,3.0,0,50,0.0,215.0,0.0,26.9,,,32,2,,0,,,,2015
20150606150762,0.0,5.0,63.0,,26551460.958781,1.0,1.0,1.0,5,65,1.0,130.0,1.0,23.0,1.0,1.0,0,5,0.0,1,1.0,5.0,12,2015
20150606150783,0.0,2.0,62.0,2.0,2342414.064584,2.0,1.0,1.0,0,165,1.0,124.0,0.0,22.7,1.0,0.0,0,1,0.0,0,,,,2015
20150606150789,0.0,5.0,71.0,,13100509.616181,1.0,1.0,1.0,5,125,0.0,165.0,1.0,23.0,1.0,,4,2,0.0,0,,5.0,8,2015
20150606150825,0.0,5.0,71.0,,19992426.297604002,2.0,3.0,1.0,0,90,0.0,180.0,0.0,25.1,,,0,2,,0,,,,2015
20150606150842,0.0,4.0,72.0,,2959286.454283,1.0,3.0,3.0,0,80,1.0,173.0,0.0,23.5,,1.0,0,3,,1,1.0,,,2015
20150606150856,0.0,3.0,66.0,,4520316.3565879995,1.0,1.0,1.0,30,30,1.0,185.0,1.0,29.9,1.0,0.0,0,3,0.0,0,,30.0,6,2015
20150606150857,0.0,4.0,62.0,,16801492.649045,,3.0,1.0,10,90,0.0,135.0,1.0,24.7,,,4,2,,0,,10.0,9,2015
20150606150858,0.0,2.0,,1.0,6649299.939408001,2.0,1.0,1.0,75,0,0.0,135.0,1.0,,1.0,,7,0,0.0,3,,75.0,"9,13,15",2015
20150606150860,0.0,,66.0,2.0,7136654.288125999,2.0,3.0,1.0,0,15,0.0,186.0,0.0,30.0,,,0,0,,3,,,,2015
20150606150862,0.0,3.0,65.0,,47263796.76872,1.0,1.0,1.0,0,60,0.0,120.0,0.0,20.0,0.0,,4,0,0.0,3,,,,2015
20150606150867,0.0,3.0,76.0,,2180870.519059,1.0,3.0,2.0,19,15,0.0,230.0,1.0,28.0,,,2,4,,0,,19.0,"5,12",2015
20150606150889,0.0,4.0,63.0,,4958544.803826001,1.0,1.0,1.0,25,65,1.0,,1.0,,1.0,0.0,4,1,0.0,0,,25.0,"7,9",2015
20150606150894,0.0,5.0,72.0,,10415583.126550999,1.0,1.0,1.0,20,90,1.0,160.0,1.0,21.7,1.0,0.0,4,2,0.0,1,,20.0,"5,11,12",2015
20150606150900,0.0,5.0,70.0,,47872096.023122996,1.0,3.0,3.0,0,85,0.0,145.0,0.0,20.8,,,0,2,,0,,,,2015
20150606150914,0.0,2.0,63.0,,3638606.791467,1.0,1.0,1.0,15,120,0.0,115.0,1.0,20.4,1.0,,3,1,0.0,0,,15.0,5,2015
20150606150915,0.0,4.0,70.0,,55930623.279071994,1.0,1.0,1.0,35,20,0.0,182.0,1.0,26.1,1.0,,5,1,0.0,0,,35.0,"6,8",2015
20150606150920,0.0,3.0,67.0,,6837762.377669,,1.0,1.0,40,60,1.0,180.0,1.0,28.2,1.0,0.0,3,5,0.0,1,,40.0,"9,15",2015
20150606150922,0.0,5.0,67.0,,20689536.58499,1.0,2.0,2.0,0,75,1.0,180.0,0.0,28.2,1.0,0.0,7,3,0.0,0,,,,2015
20150606150943,0.0,3.0,69.0,,2878265.788043,1.0,1.0,1.0,0,35,1.0,270.0,0.0,39.9,1.0,1.0,2,2,0.0,0,1.0,,,2015
20150606150945,0.0,3.0,70.0,,2885779.634095,1.0,1.0,1.0,0,95,0.0,200.0,0.0,28.7,1.0,,3,0,0.0,3,,,,2015
20150606150956,0.0,4.0,63.0,,7738025.112322,1.0,1.0,1.0,30,50,1.0,178.0,1.0,31.5,1.0,0.0,4,3,0.0,0,,30.0,27,2015
20150606150961,0.0,3.0,62.0,,14568790.278501,1.0,1.0,1.0,50,105,1.0,160.0,1.0,29.3,1.0,0.0,0,1,0.0,0,,50.0,"7,8,22,23",2015
20150606150992,0.0,4.0,70.0,,8059223.033186,1.0,3.0,1.0,0,45,0.0,147.0,0.0,21.1,,,3,2,,0,,,,2015
20150606151026,0.0,4.0,66.0,,15506391.132188,1.0,1.0,1.0,450,20,1.0,140.0,1.0,22.6,1.0,1.0,2,1,0.0,0,0.0,450.0,"5,8",2015
20150606151041,0.0,4.0,67.0,,5478550.613042,1.0,1.0,1.0,30,15,1.0,140.0,1.0,21.9,1.0,0.0,5,0,0.0,3,,30.0,7,2015
20150606151047,0.0,3.0,64.0,,6048904.121315001,1.0,1.0,1.0,0,5,0.0,140.0,0.0,24.0,1.0,,0,0,0.0,3,,,,2015
20150606151056,0.0,3.0,72.0,2.0,3692439.865078,2.0,1.0,1.0,5,30,0.0,187.0,1.0,25.4,1.0,,7,0,0.0,3,,5.0,4,2015
20150606151073,0.0,2.0,65.0,,4002001.047182,1.0,1.0,3.0,0,135,0.0,110.0,0.0,18.3,0.0,,7,2,0.0,0,,,,2015
20150606151078,0.0,3.0,71.0,,6140295.22971,1.0,3.0,2.0,0,95,1.0,160.0,0.0,22.3,,1.0,3,1,,0,0.0,,,2015
20150606151081,0.0,5.0,60.0,1.0,1888915.5381810002,2.0,1.0,1.0,20,80,1.0,128.0,1.0,25.0,1.0,0.0,0,1,0.0,1,,20.0,19,2015
20150606151091,1.0,2.0,64.0,2.0,3822650.616296,2.0,1.0,1.0,0,125,0.0,145.0,0.0,24.9,0.0,,3,0,0.0,3,,,,2015
20150606151106,1.0,3.0,65.0,,7127111.888071001,2.0,2.0,3.0,45,0,1.0,125.0,1.0,20.8,0.0,0.0,0,3,1.0,1,,45.0,"4,19,25",2015
20150606151109,1.0,3.0,64.0,2.0,8928033.244447,2.0,2.0,1.0,15,58,0.0,320.0,1.0,54.9,1.0,,0,1,0.0,0,,15.0,12,2015
20150606151116,0.0,3.0,57.0,,6044450.114534,1.0,1.0,1.0,0,115,1.0,140.0,0.0,30.3,1.0,0.0,2,2,0.0,0,,,,2015
20150606151122,0.0,2.0,69.0,,5465804.958622,1.0,1.0,1.0,10,50,0.0,174.0,1.0,25.7,1.0,,4,3,0.0,1,,10.0,21,2015
20150606151139,0.0,2.0,68.0,,18965782.424595002,1.0,3.0,3.0,0,105,1.0,170.0,0.0,25.8,,1.0,2,1,,0,1.0,,,2015
20150606151142,0.0,3.0,69.0,,2812974.72105,2.0,3.0,3.0,0,85,1.0,215.0,0.0,31.7,,1.0,3,2,,0,0.0,,,2015
20150606151151,0.0,2.0,72.0,,3369541.428,1.0,1.0,1.0,0,30,0.0,98.0,0.0,13.3,1.0,,7,1,0.0,0,,,,2015
20150606151154,0.0,2.0,64.0,,5641361.026586,1.0,1.0,1.0,0,75,1.0,175.0,0.0,30.0,1.0,0.0,0,3,0.0,0,,,,2015
20150606151164,0.0,4.0,72.0,1.0,6235718.550832,2.0,1.0,1.0,14,90,1.0,230.0,1.0,31.2,1.0,1.0,7,1,0.0,0,1.0,14.0,"7,12",2015
20150606151183,0.0,2.0,61.0,1.0,7597971.213767999,2.0,1.0,1.0,7,45,1.0,157.0,1.0,29.7,1.0,0.0,0,3,0.0,1,,7.0,"14,20",2015
