TUCASEID,TULINENO,EUFSP,EUGENHTH,EUHGT,EUINCOME2,ETWGT,ETHGT,EUINCLVL,EUFINLWGT,ERSPEMCH,ERC19NUM,EXINCOME1,ERINCOME,EEINCOME1,EUPRPMEL,EUGROSHP,ERTSEAT,ERTSDRK,ERTPREAT,EUDRINK,EUWGT,EUEAT,ERHHCH,ERBMI,EXSCLBRK,EESCLBRK,EXSCLLCH,EESCLLCH,ERPLWC,ERPBWC,EREATAD,ERDRKAD
20070605070917,1,2,2,63,-2,0,0,2, 11549028.992923,-1,2,2,-1,-2,2,2,30,7,30,1,120,1,3,21.3,0,2,0,2,0,0,2,2
20070605070920,1,2,2,63,-1,0,0,2,  3535169.426067,5,0,0,1,1,2,2,15,0,70,2,198,1,3,35.1,-1,-1,-1,-1,-1,-1,2,2
20070605070924,1,2,1,62,-3,-1,0,2,  2245868.358441,5,2,81,1,1,1,1,840,840,0,1,-3,1,3,-1,0,2,0,2,0,0,1,1
20070605070928,1,2,3,66,2,0,0,2,  5559189.718324,5,0,0,5,2,3,1,0,0,150,2,170,2,3,27.4,-1,-1,-1,-1,-1,-1,2,2
20070605070931,1,2,4,64,-1,0,0,2,  5562646.524785,2,0,0,1,1,3,3,45,20,40,1,127,1,3,21.8,-1,-1,-1,-1,-1,-1,2,2
20070605070933,1,2,2,69,-1,0,0,2,  3171655.154429,5,1,0,1,1,1,1,180,0,75,2,130,1,3,19.2,0,2,0,1,1,0,2,2
20070605070936,1,2,2,65,-1,0,0,2,  5253870.244621,5,0,0,1,1,1,1,2,915,15,1,145,1,3,24.1,-1,-1,-1,-1,-1,-1,2,1
20070605070938,1,2,3,69,-1,0,0,2,  5327849.212385,5,0,0,1,1,3,1,0,0,70,2,240,2,3,35.4,-1,-1,-1,-1,-1,-1,2,2
20070605070943,1,2,3,74,-1,0,0,2,  1896975.001393,-1,0,0,1,1,1,1,60,30,15,1,270,1,3,34.7,-1,-1,-1,-1,-1,-1,2,2
20070605070944,1,2,2,66,-1,0,0,2, 11514951.282168,5,0,0,1,1,3,3,0,0,122,2,165,2,3,26.6,-1,-1,-1,-1,-1,-1,2,2
20070605070945,1,2,2,60,-1,-1,0,2,  3018709.513875,5,1,0,1,1,1,1,0,0,130,2,-3,2,3,-1,0,2,0,2,0,0,2,2
20070605070948,1,2,3,60,-1,0,0,2,  2911659.386169,-1,1,0,1,1,1,1,30,20,50,1,174,1,3,34,0,2,0,2,0,0,2,2
20070605070951,1,2,3,64,-1,0,0,2,  9554129.769378,5,3,0,1,1,1,1,35,970,60,1,170,1,3,29.2,0,2,0,2,0,0,2,1
20070605070953,1,2,3,72,-1,0,0,2,  2390953.242223,-1,0,0,1,1,1,1,40,60,22,1,196,1,3,26.6,-1,-1,-1,-1,-1,-1,2,2
20070605070957,1,2,3,61,1,0,0,2,  3403793.698762,-1,2,0,3,2,3,2,0,0,5,2,135,2,3,25.5,0,3,0,3,0,0,2,2
20070605070960,1,2,3,58,1,0,0,2, 10722573.452803,-1,1,0,3,2,3,2,0,0,90,2,212,2,3,44.3,0,2,0,2,0,0,2,2
20070605070962,1,2,1,68,-1,0,0,2, 14838351.534577,5,0,0,1,1,1,1,5,40,97,1,130,1,3,19.8,-1,-1,-1,-1,-1,-1,2,2
20070605070969,1,2,4,65,-1,0,0,2,  5879276.766340,-1,0,0,1,1,1,1,30,925,95,1,210,1,3,34.9,-1,-1,-1,-1,-1,-1,2,1
20070605070973,1,2,4,62,-2,0,0,2,  8245887.370892,-1,3,73,1,1,1,2,0,0,20,2,200,2,3,36.6,0,2,0,2,0,0,2,2
20070605070979,1,2,4,67,-1,0,0,2,  5852086.920536,5,0,0,1,1,1,3,0,0,60,2,165,2,3,25.8,-1,-1,-1,-1,-1,-1,2,2
20070605070980,1,2,3,68,-1,0,0,2,  4453301.244715,-1,0,0,1,1,1,1,20,1,3,1,126,1,3,19.2,-1,-1,-1,-1,-1,-1,2,2
20070605070981,1,2,1,72,-1,0,0,2,  2961548.425735,5,3,0,1,1,2,2,30,0,80,2,190,1,1,25.8,0,3,0,3,0,0,2,2
20070605070982,1,2,4,64,-2,0,0,2,  2920297.146447,5,0,2,-1,-2,1,1,0,0,150,2,147,2,3,25.2,-1,-1,-1,-1,-1,-1,2,2
20070605070985,1,1,5,64,1,0,0,2,  3925957.756540,-1,0,2,4,-2,2,2,15,0,20,2,166,1,1,28.5,-1,-1,-1,-1,-1,-1,2,2
20070605070987,1,1,3,65,2,0,0,2,  4330568.968280,-1,0,0,5,2,1,1,0,0,70,2,130,2,3,21.6,-1,-1,-1,-1,-1,-1,2,2
20070605070990,1,2,4,70,1,0,0,2, 13814395.766118,5,4,0,3,2,2,2,4,970,80,1,300,1,2,43,0,2,0,2,0,0,2,1
20070605070991,1,2,2,63,-1,0,0,2,  5016975.262436,5,0,0,1,1,1,1,40,40,115,1,160,1,3,28.3,-1,-1,-1,-1,-1,-1,2,2
20070605070994,1,2,4,70,2,0,0,2, 10627189.968916,-1,0,0,5,2,2,2,0,0,70,2,278,2,3,39.9,-1,-1,-1,-1,-1,-1,2,2
20070605070996,1,2,1,63,1,0,0,2,  1837643.049425,-1,2,0,3,2,1,1,0,0,165,2,157,2,3,27.8,0,3,0,3,0,0,2,2
20070605071001,1,2,1,69,-1,0,0,2,  5222199.257549,5,2,0,1,1,1,1,0,0,60,2,180,2,3,26.6,0,2,0,2,0,0,2,2
20070605071005,1,2,1,62,-1,0,0,2, 12908254.049754,-1,0,0,1,1,2,2,20,120,45,1,125,1,3,22.9,-1,-1,-1,-1,-1,-1,2,2
20070605071011,1,2,4,68,-1,0,0,2, 14380688.447191,5,0,0,1,1,2,2,0,0,180,2,150,2,3,22.8,-1,-1,-1,-1,-1,-1,2,2
20070605071024,1,2,2,66,-1,0,0,2,  7584047.929696,-1,0,0,1,1,1,1,7,0,105,2,210,1,3,33.9,-1,-1,-1,-1,-1,-1,2,2
20070605071029,1,2,3,65,-1,0,0,2,  5047519.877603,-1,0,0,1,1,1,1,10,10,90,1,103,1,3,17.1,-1,-1,-1,-1,-1,-1,2,2
20070605071034,1,2,2,68,-1,0,0,2,  2440261.698598,-1,0,0,1,1,1,1,20,30,90,1,145,1,3,22,-1,-1,-1,-1,-1,-1,2,2
20070605071038,1,2,1,70,-1,0,0,2,  3524827.810623,5,1,0,1,1,3,3,465,645,90,1,190,1,3,27.3,0,2,0,2,0,0,2,2
20070605071040,1,2,4,69,1,0,0,2, 10384059.325924,5,0,0,3,2,3,3,20,30,90,1,199,1,3,29.4,-1,-1,-1,-1,-1,-1,2,2
20070605071041,1,2,4,65,2,0,0,2,  8440876.886343,5,0,0,5,2,2,2,0,0,50,2,172,2,3,28.6,-1,-1,-1,-1,-1,-1,2,2
20070605071046,1,2,3,68,-1,0,0,2,  9638172.158228,5,1,0,1,1,1,1,15,955,25,1,230,1,3,35,0,2,0,2,0,0,2,1
20070605071050,1,2,3,67,-1,0,0,2,  4760500.972415,5,1,0,1,1,1,1,0,0,160,2,165,2,3,25.8,0,2,0,2,0,0,2,2
20070605071052,1,2,2,67,-1,0,0,2,  3581348.694060,-1,0,0,1,1,1,1,0,0,45,2,182,2,3,28.5,-1,-1,-1,-1,-1,-1,2,2
20070605071053,1,2,1,63,-1,0,0,2,  4465208.051969,-1,1,0,1,1,1,1,5,6,90,1,105,1,3,18.6,0,2,0,2,0,0,2,2
20070605071065,1,1,2,62,2,0,0,2,  3799279.747642,-1,3,0,5,2,1,1,0,0,60,2,195,2,3,35.7,0,1,0,2,0,0.333,2,2
20070605071070,1,2,2,64,-2,0,0,2,  2411865.012350,-1,0,0,2,2,1,1,0,0,135,2,160,2,3,27.5,-1,-1,-1,-1,-1,-1,2,2
20070605071078,1,2,4,64,2,0,0,2,  2601130.767675,-1,0,0,5,2,1,1,5,5,60,1,113,1,3,19.4,-1,-1,-1,-1,-1,-1,2,2
20070605071082,1,2,3,70,-1,0,0,2, 42636811.737325,5,0,0,1,1,1,1,0,0,95,2,220,2,3,31.6,-1,-1,-1,-1,-1,-1,2,2
20070605071085,1,2,2,65,-1,-1,0,2,  4496100.604194,-1,2,0,1,1,2,2,65,0,0,2,-3,1,3,-1,0,2,0,2,0,0,2,2
20070605071092,1,2,1,70,-1,0,0,2,  8517572.303394,-1,2,0,1,1,3,3,0,0,25,2,154,2,3,22.1,0,1,0,1,1,1,2,2
20070605071097,1,2,2,71,-1,0,0,2,  6176679.263072,-1,0,0,1,1,1,1,30,210,75,1,200,1,3,27.9,-1,-1,-1,-1,-1,-1,2,2
20070605071099,1,2,3,66,-1,0,0,2,  3627511.847481,-1,0,0,1,1,1,1,0,0,40,2,127,2,3,20.5,-1,-1,-1,-1,-1,-1,2,2
20070605071105,1,1,3,65,2,0,0,2,  1535295.224260,-1,2,0,5,2,1,1,5,5,20,1,205,1,3,34.1,0,2,0,1,1,0,2,2
20070605071108,1,2,1,65,-1,0,0,2, 19683028.309491,-1,2,0,1,1,2,2,2,0,10,2,155,1,3,25.8,0,2,0,2,0,0,2,2
20070605071116,1,2,1,65,-1,0,0,2,  9095356.099524,5,0,0,1,1,1,1,0,0,120,2,132,2,2,22,-1,-1,-1,-1,-1,-1,2,2
20070605071123,1,2,2,63,-1,0,0,2,  4571809.949374,5,2,0,1,1,1,1,0,0,96,2,160,2,3,28.3,0,2,0,2,0,0,2,2
20070605071124,1,2,1,69,-1,0,0,2, 10143024.046286,5,2,0,1,1,1,1,120,0,90,2,166,1,1,24.5,0,3,0,3,0,0,2,2
20070605071126,1,2,2,67,-1,0,0,2,  5961730.102129,-1,2,0,1,1,2,2,15,0,90,2,105,1,3,16.4,0,2,0,1,0.5,0,2,2
20070605071134,1,2,1,60,-1,-1,0,2,  1655537.168018,-1,1,0,1,1,1,1,30,10,110,1,-3,1,3,-1,0,2,0,1,1,0,2,2
20070605071140,1,2,3,63,1,0,0,2, 15299640.558253,-1,0,0,3,2,1,1,0,0,150,2,160,2,3,28.3,-1,-1,-1,-1,-1,-1,2,2
20070605071142,1,2,3,66,2,0,0,2,  8481770.436936,4,4,0,5,2,2,2,30,25,165,1,209,1,3,33.7,-1,-2,0,2,0,-1,2,2
20070605071143,1,2,3,70,1,-1,0,2,  2370225.216864,5,2,74,1,1,1,1,0,0,0,2,-3,2,3,-1,0,2,0,2,0,0,2,2
20070605071146,1,2,1,72,-1,0,0,2, 14242789.925038,5,0,0,1,1,1,1,0,0,75,2,212,2,3,28.7,-1,-1,-1,-1,-1,-1,2,2
20070605071160,1,2,2,67,-1,0,0,2, 13620714.848376,5,0,0,1,1,3,2,0,0,65,2,152,2,3,23.8,-1,-1,-1,-1,-1,-1,2,2
20070605071182,1,2,1,63,-1,-1,0,2,  6065791.570529,2,2,0,1,1,3,2,40,0,105,2,-5,1,3,-1,0,1,0,1,1,1,2,2
20070605071185,1,2,2,70,-1,0,0,2,  3324508.125538,5,2,0,1,1,2,3,5,20,135,1,190,1,3,27.3,0,1,0,1,1,1,2,2
20070605071189,1,2,3,65,-1,0,0,2,  4749771.172562,5,0,0,1,1,1,1,0,0,135,2,170,2,3,28.3,-1,-1,-1,-1,-1,-1,2,2
20070605071192,1,2,1,75,-1,0,0,2, 57389636.481194,-1,0,0,1,1,1,3,0,0,35,2,225,2,3,28.1,-1,-1,-1,-1,-1,-1,2,2
20070605071195,1,2,3,67,1,0,0,2,  8355105.054283,-1,1,0,3,2,3,3,0,0,25,2,160,2,3,25.1,0,1,0,1,1,1,2,2
20070605071196,1,2,2,65,-1,0,0,2,  2726984.444497,5,2,0,1,1,2,2,0,0,160,2,175,2,3,29.1,0,2,0,2,0,0,2,2
20070605071200,1,2,4,65,-1,0,0,2,  5052142.351671,-1,0,0,1,1,1,1,0,0,50,2,140,2,3,23.3,-1,-1,-1,-1,-1,-1,2,2
20070605071209,1,2,3,62,2,0,0,2,  3499021.331602,5,2,0,5,2,1,1,15,0,90,2,175,1,3,32,0,2,0,1,1,0,2,2
20070605071212,1,2,2,62,-1,0,0,2,  5772624.315466,5,2,0,1,1,1,1,10,45,45,1,115,1,3,21,0,2,0,2,0,0,2,2
20070605071214,1,2,3,62,-1,0,0,2,  6371296.084050,5,2,0,1,1,1,1,10,90,15,1,180,1,3,32.9,0,2,0,2,0,0,2,2
20070605071215,1,2,1,67,-1,0,0,2,  6758016.820889,5,2,0,1,1,1,1,30,5,30,1,170,1,3,26.6,0,2,0,1,1,0,2,2
20070605071218,1,2,1,70,-3,0,0,2,  3689745.171453,-1,0,81,1,1,1,1,10,10,40,1,190,1,3,27.3,-1,-1,-1,-1,-1,-1,2,2
20070605071220,1,1,5,61,2,-1,0,2,  5844078.585487,-1,0,0,5,2,1,1,0,0,30,2,-3,2,1,-1,-1,-1,-1,-1,-1,-1,2,2
20070605071225,1,2,2,63,1,0,0,2,  5598520.070267,5,0,0,3,2,1,1,30,0,135,2,145,1,3,25.7,-1,-1,-1,-1,-1,-1,2,2
20070605071228,1,2,3,65,1,0,0,2,  2650236.387142,-1,1,0,3,2,1,1,0,0,28,2,187,2,3,31.1,0,2,0,2,0,0,2,2
20070605071229,1,1,4,74,2,0,0,2,  2944556.544344,-1,0,0,5,2,2,1,90,705,30,1,265,1,1,34,-1,-1,-1,-1,-1,-1,2,2
20070605071232,1,2,3,62,-1,0,0,2,  3528022.257167,-1,1,0,1,1,3,2,0,0,50,2,150,2,3,27.4,0,2,0,2,0,0,2,2
20070605071234,1,2,3,73,2,0,0,2,  5762065.070084,5,2,0,5,2,2,2,0,0,60,2,220,2,3,29,0,2,0,2,0,0,2,2
20070605071235,1,2,3,67,-1,0,0,2,  7682481.556153,-1,2,0,1,1,2,2,0,0,60,2,185,2,3,29,0,1,0,1,0.5,0.5,2,2
20070605071242,1,2,4,63,-1,0,0,2,  3832226.222975,4,0,0,1,1,1,1,15,3,84,1,118,1,3,20.9,-1,-1,-1,-1,-1,-1,2,2
20070605071243,1,2,1,72,-1,0,0,2,  2672491.111286,5,3,0,1,1,3,2,5,0,145,2,180,1,1,24.4,0,1,0,1,0.333,0.333,2,2
20070605071245,1,2,1,67,-2,0,0,2,  7454530.588615,-1,0,0,2,2,1,1,5,1,30,1,155,1,3,24.3,-1,-1,-1,-1,-1,-1,2,2
20070605071246,1,2,1,61,-2,0,0,2, 11333987.720271,-1,2,2,-1,-2,2,2,30,0,30,2,105,1,3,19.8,0,2,0,2,0,0,2,2
20070605071247,1,2,2,64,-1,0,0,2,   969997.507447,-1,2,0,1,1,1,1,5,0,75,2,125,1,3,21.5,0,3,0,3,0,0,2,2
20070605071248,1,2,2,62,-1,0,0,2, 12359418.668979,-1,0,0,1,1,1,1,0,0,90,2,160,2,3,29.3,-1,-1,-1,-1,-1,-1,2,2
20070605071249,1,2,2,-2,-2,0,-1,2,  9685977.392310,-1,2,2,-1,-2,2,2,13,0,20,2,120,1,3,-1,0,2,0,2,0,0,2,2
20070605071250,1,2,3,72,2,0,0,2,  6372451.335789,-1,0,0,5,2,1,1,0,0,15,2,210,2,3,28.5,-1,-1,-1,-1,-1,-1,2,2
20070605071252,1,2,1,68,-1,0,0,2,  2687725.432025,5,1,0,1,1,1,1,30,150,75,1,190,1,3,28.9,0,1,0,1,1,1,2,2
20070605071253,1,2,2,65,2,0,0,2, 12026593.266774,-1,2,0,5,2,2,2,45,5,10,1,120,1,2,20,0,2,0,2,0,0,2,2
20070605071254,1,2,1,71,-1,0,0,2, 26764768.265506,-1,2,0,1,1,2,2,10,0,50,2,165,1,3,23,0,2,0,2,0,0,2,2
20070605071258,1,2,2,70,2,0,0,2, 11230108.262552,5,0,0,5,2,2,2,15,0,75,2,180,1,3,25.8,-1,-1,-1,-1,-1,-1,2,2
20070605071261,1,2,2,67,2,0,0,2,  1542467.611331,-1,0,0,5,2,1,1,0,0,75,2,140,2,3,21.9,-1,-1,-1,-1,-1,-1,2,2
20070605071264,1,2,5,63,-1,0,0,2,  2147705.717230,-1,0,0,1,1,1,1,60,40,0,1,160,1,3,28.3,-1,-1,-1,-1,-1,-1,2,2
20070605071266,1,2,2,61,-1,0,0,2,  5162629.259588,-1,1,0,1,1,2,2,0,15,60,1,124,2,3,23.4,0,2,0,2,0,0,2,2
20070605071268,1,2,3,62,-1,0,0,2,  2489652.834365,5,2,0,1,1,1,2,0,0,34,2,152,2,3,27.8,0,2,0,2,0,0,2,2
20070605071269,1,2,4,63,2,0,0,2,  5080727.189002,-1,2,0,5,2,2,2,15,20,0,1,100,1,3,17.7,0,2,0,2,0,0,2,2
20070605071271,1,2,2,71,-1,0,0,2,  5439097.084605,1,2,0,1,1,2,2,4,4,105,1,245,1,3,34.2,0,2,0,2,0,0,2,2
20070605071272,1,2,1,67,-1,0,0,2,  4708442.096898,5,2,0,1,1,1,2,0,0,90,2,190,2,3,29.8,0,2,0,1,1,0,2,2
20070605071273,1,1,4,66,2,0,0,2,  3411372.096764,-1,0,0,5,2,1,1,0,50,100,1,210,2,3,33.9,-1,-1,-1,-1,-1,-1,2,2
20070605071274,1,2,1,69,-1,0,0,2,  9053880.843156,-1,1,0,1,1,2,2,78,33,135,1,130,1,3,19.2,0,2,0,2,0,0,2,2
20070605071278,1,2,2,73,2,0,0,2,  8067999.741381,-1,1,0,5,2,3,2,0,0,85,2,161,2,3,21.2,0,2,0,2,0,0,2,2
20070605071282,1,2,3,60,2,0,0,2,  2137077.858233,5,2,0,5,2,1,1,15,0,110,2,163,1,3,31.8,0,2,0,2,0,0,2,2
20070605071287,1,1,5,69,2,0,0,2,  3790771.073067,5,0,0,5,2,2,2,0,0,145,2,158,2,2,23.3,-1,-1,-1,-1,-1,-1,2,2
20070605071291,1,2,5,74,2,1,0,2,  1503246.138730,-1,0,0,5,2,1,2,0,0,35,2,330,2,3,42.4,-1,-1,-1,-1,-1,-1,2,2
20070605071292,1,2,2,66,-3,-1,0,2, 15209409.160219,3,0,84,1,1,1,2,0,0,50,2,-3,2,3,-1,-1,-1,-1,-1,-1,-1,2,2
20070605071293,1,2,5,61,1,0,0,2,  1714823.828855,-1,0,0,3,2,1,1,0,0,15,2,205,2,3,38.7,-1,-1,-1,-1,-1,-1,2,2
20070605071306,1,2,2,71,-1,0,0,2,  3193716.328284,5,2,0,1,1,2,2,0,0,180,2,195,2,3,27.2,0,2,0,2,0,0,2,2
20070605071307,1,2,2,66,-3,0,0,2,  4627245.254190,-1,1,83,1,1,2,2,25,15,20,1,150,1,3,24.2,0,2,0,2,0,0,2,2
20070605071308,1,2,2,70,-1,0,0,2,  4131221.296023,5,3,0,1,1,2,2,5,195,90,1,250,1,3,35.9,0,2,0,2,0,0,2,2
20070605071311,1,2,4,64,-1,0,0,2,  3822739.426727,-1,0,0,1,1,1,1,0,0,30,2,105,2,3,18,-1,-1,-1,-1,-1,-1,2,2
20070605071318,1,2,2,67,-1,0,0,2,  2799445.847204,5,1,0,1,1,1,1,0,0,90,2,137,2,3,21.5,0,2,0,2,0,0,2,2
20070605071319,1,2,3,72,-1,0,0,2,  4997255.594302,5,2,0,1,1,1,1,10,0,30,2,270,1,3,36.6,0,2,0,2,0,0,2,2
20070605071321,1,2,2,74,-1,0,0,2,  4707975.671900,1,3,0,1,1,3,3,0,0,60,2,185,2,3,23.8,0,2,0,2,0,0,2,2
20070605071322,1,2,1,62,-1,0,0,2,  2843033.163307,5,3,0,1,1,1,1,2,70,65,1,140,1,3,25.6,0,2,0,1,1,0,2,2
20070605071324,1,2,2,61,-1,2,0,2, 23348340.888118,-1,1,0,1,1,2,3,0,0,115,2,98,2,3,18.5,0,2,0,2,0,0,2,2
20070605071325,1,1,4,68,1,0,0,2,  3982477.224702,5,0,0,3,2,1,1,0,0,55,2,250,2,3,38,-1,-1,-1,-1,-1,-1,2,2
20070605071329,1,2,5,60,-3,-1,0,2,  4621045.292265,1,0,3,-1,-3,1,1,0,0,60,2,-2,2,3,-1,-1,-1,-1,-1,-1,-1,2,2
20070605071336,1,2,4,66,-1,0,0,2, 14910358.127046,5,0,0,1,1,1,1,0,0,145,2,155,2,3,25,-1,-1,-1,-1,-1,-1,2,2
20070605071341,1,2,3,62,1,0,0,2,  4574083.781867,5,0,0,3,2,1,2,5,876,20,1,135,1,3,24.7,-1,-1,-1,-1,-1,-1,2,1
20070605071345,1,2,1,71,-1,0,0,2,  3204213.223571,5,4,0,1,1,3,2,30,0,60,2,175,1,3,24.4,0,1,0,1,0.75,0.25,2,2
20070605071347,1,2,2,75,-1,0,0,2,  2046775.039529,5,2,0,1,1,2,2,0,0,165,2,180,2,3,22.5,0,2,0,2,0,0,2,2
20070605071351,1,2,2,66,-1,0,0,2,  1943989.292860,-1,0,0,1,1,1,1,0,0,85,2,154,2,3,24.9,-1,-1,-1,-1,-1,-1,2,2
20070605071355,1,2,4,67,-1,0,0,2,  1336329.477323,-1,0,0,1,1,1,1,30,0,5,2,175,1,3,27.4,-1,-1,-1,-1,-1,-1,2,2
20070605071368,1,2,2,63,-1,0,0,2,  2646522.780190,-1,3,0,1,1,1,1,5,2,40,1,125,1,3,22.1,0,2,0,2,0,0,2,2
20070605071370,1,2,3,69,-1,0,0,2,  8911566.764149,5,3,0,1,1,2,2,30,15,70,1,203,1,3,30,0,2,0,2,0,0,2,2
20070605071375,1,2,4,64,2,0,0,2,  2530447.188300,-1,0,0,5,2,1,1,0,0,210,2,195,2,3,33.5,-1,-1,-1,-1,-1,-1,2,2
20070605071378,1,2,1,65,-1,0,0,2, 17841521.291846,5,0,0,1,1,2,2,30,0,140,2,120,1,3,20,-1,-1,-1,-1,-1,-1,2,2
20070605071382,1,2,2,65,-1,0,0,2,  5456313.347182,-1,0,0,1,1,1,1,5,0,122,2,200,1,3,33.3,-1,-1,-1,-1,-1,-1,2,2
20070605071388,1,2,3,65,2,0,0,2, 22402655.348838,-1,1,0,5,2,2,1,30,0,40,2,148,1,2,24.6,0,2,0,2,0,0,2,2
20070605071389,1,2,2,72,-3,0,0,2,  2906512.309212,5,1,81,1,1,2,3,0,0,250,2,160,2,3,21.7,0,3,0,3,0,0,2,2
20070605071391,1,2,3,64,-1,0,0,2, 11682704.255043,5,0,0,1,1,1,1,0,0,110,2,175,2,3,30,-1,-1,-1,-1,-1,-1,2,2
20070605071393,1,2,1,70,-1,0,0,2,  3168113.177739,5,1,0,1,1,2,2,0,30,80,1,165,2,3,23.7,0,2,0,1,1,0,2,2
20070605071397,1,2,1,74,-1,0,0,2,  1862228.538408,-1,0,0,1,1,1,1,0,0,40,2,200,2,3,25.7,-1,-1,-1,-1,-1,-1,2,2
20070605071402,1,2,3,64,-1,0,0,2, 14957992.032282,5,0,0,1,1,1,1,0,0,95,2,169,2,3,29,-1,-1,-1,-1,-1,-1,2,2
20070605071404,1,2,3,64,2,0,0,2,  6643907.748122,-1,0,0,5,2,1,1,10,15,95,1,122,1,3,20.9,-1,-1,-1,-1,-1,-1,2,2
20070605071408,1,2,1,69,-1,0,0,2, 24556741.436005,5,0,0,1,1,2,2,45,0,90,2,220,1,3,32.5,-1,-1,-1,-1,-1,-1,2,2
20070605071412,1,2,4,67,-1,0,0,2,  5419370.115384,-1,0,0,1,1,1,1,0,0,270,2,165,2,3,25.8,-1,-1,-1,-1,-1,-1,2,2
20070605071413,1,2,3,64,-1,0,0,2,  3186932.864535,-1,0,0,1,1,1,1,30,0,80,2,122,1,3,20.9,-1,-1,-1,-1,-1,-1,2,2
20070605071414,1,2,1,63,-3,0,0,2,  6444178.667525,5,0,3,-1,-3,1,1,20,0,115,2,140,1,3,24.8,-1,-1,-1,-1,-1,-1,2,2
20070605071423,1,2,3,62,-1,0,0,2,  6391074.040244,5,1,0,1,1,1,1,0,0,30,2,137,2,3,25.1,0,1,0,1,1,1,2,2
20070605071427,1,2,3,68,-1,0,0,2, 10004941.370787,5,0,0,1,1,2,2,5,5,180,1,164,1,3,24.9,-1,-1,-1,-1,-1,-1,2,2
20070605071428,1,2,3,65,-1,0,0,2,  5351275.549197,5,0,0,1,1,1,1,5,0,90,2,150,1,3,25,-1,-1,-1,-1,-1,-1,2,2
20070605071429,1,2,3,66,-1,0,0,2,  5335784.807661,-1,1,0,1,1,2,2,15,270,30,1,133,1,3,21.5,0,3,0,3,0,0,2,2
20070605071434,1,2,3,72,-1,0,0,2,  2542543.742553,-1,0,0,1,1,1,1,25,20,40,1,250,1,3,33.9,-1,-1,-1,-1,-1,-1,2,2
20070605071438,1,-2,2,72,2,0,0,2, 17287490.700772,-1,3,0,5,2,2,2,0,0,105,2,148,2,3,20.1,0,2,0,1,0.333,0,2,2
20070605071439,1,2,3,66,-1,0,0,2,  9822412.676887,-1,3,0,1,1,2,2,0,0,45,2,138,2,3,22.3,0,2,0,2,0,0,2,2
20070605071441,1,2,2,71,-1,0,0,2, 18864781.663378,5,0,0,1,1,1,1,45,60,20,1,200,1,3,27.9,-1,-1,-1,-1,-1,-1,2,2
20070605071443,1,2,3,59,-2,2,0,2,  2211116.272534,-1,0,2,-1,-2,1,1,2,0,45,2,98,1,3,19.8,-1,-1,-1,-1,-1,-1,2,2
20070605071445,1,2,2,63,2,0,0,2,  5644752.439926,-1,0,0,5,2,1,1,0,0,135,2,165,2,3,29.2,-1,-1,-1,-1,-1,-1,2,2
20070605071446,1,2,2,74,-1,0,0,2, 14509108.849514,5,0,0,1,1,2,2,0,0,90,2,195,2,3,25,-1,-1,-1,-1,-1,-1,2,2
20070605071447,1,2,3,62,-1,0,0,2,  5576197.773027,-1,0,0,1,1,1,1,0,0,90,2,155,2,3,28.3,-1,-1,-1,-1,-1,-1,2,2
20070605071448,1,2,2,66,-1,0,0,2, 13401818.524897,5,0,0,1,1,2,3,0,0,120,2,190,2,3,30.7,-1,-1,-1,-1,-1,-1,2,2
20070605071450,1,2,1,60,2,0,0,2,  6563725.286493,-1,0,0,5,2,2,1,0,0,165,2,117,2,3,22.8,-1,-1,-1,-1,-1,-1,2,2
20070605071452,1,2,1,70,-1,0,0,2, 14505296.324266,5,0,0,1,1,2,2,0,0,177,2,205,2,3,29.4,-1,-1,-1,-1,-1,-1,2,2
20070605071454,1,2,1,67,-1,0,0,2,  6122883.566761,-1,0,0,1,1,1,1,0,0,55,2,150,2,3,23.5,-1,-1,-1,-1,-1,-1,2,2
20070605071457,1,2,1,67,-1,0,0,2,  3587183.809327,-1,0,0,1,1,1,1,55,40,0,1,210,1,3,32.9,-1,-1,-1,-1,-1,-1,2,2
20070605071461,1,2,2,64,1,-1,0,2,  2421346.409086,5,2,0,3,2,1,1,15,120,75,1,-3,1,3,-1,0,2,0,1,0.5,0,2,2
20070605071463,1,2,1,60,-1,0,0,2, 10883251.969218,5,0,0,1,1,1,1,0,0,55,2,220,2,3,43,-1,-1,-1,-1,-1,-1,2,2
20070605071465,1,2,1,73,-1,0,0,2,  2723178.433547,5,2,0,1,1,1,1,0,0,60,2,178,2,3,23.5,0,2,0,3,0,0,2,2
20070605071469,1,1,4,62,2,0,0,2,  7070511.843693,-1,2,0,5,2,1,1,0,0,0,2,152,2,3,27.8,0,2,0,2,0,0,2,2
20070605071474,1,2,2,65,-1,0,0,2,  4418475.745103,-1,1,0,1,1,1,1,0,0,43,2,125,2,3,20.8,0,1,0,1,1,1,2,2
20070605071477,1,2,2,67,-1,0,0,2,  2953508.232428,5,2,0,1,1,1,1,100,35,45,1,190,1,3,29.8,0,2,0,2,0,0,2,2
20070605071481,1,2,1,70,-1,0,0,2,  2510349.847784,5,0,0,1,1,2,2,30,60,30,1,240,1,3,34.4,-1,-1,-1,-1,-1,-1,2,2
20070605071483,1,2,3,63,-1,0,0,2,  2931129.383034,-1,0,0,1,1,1,1,-2,0,120,2,180,-2,3,31.9,-1,-1,-1,-1,-1,-1,2,2
